"","x"
"5075",9.929764838
"5076",10.26850313
"5077",9.389252793
"5078",9.967175833
"5079",11.598093
"5080",10.64031883
"5081",6.20581583
"5082",6.03073612
"5083",7.578865359
"5084",8.258821602
"5085",11.93581414
"5086",12.86640872
"5087",5.540606775
"5088",6.090272845
"5089",9.021914718
"5090",10.51132434
"5091",10.24762044
"5092",9.348519245
"5093",8.47835052
"5094",11.97604804
"5095",5.197899126
"5096",9.834756995
"5097",12.44973293
"5098",9.65791205
"5099",9.866165868
"5100",10.14730642
"5101",10.48131348
"5102",7.216810461
"5103",10.46160918
"5104",7.666132796
"5105",11.20940322
"5106",9.886184919
"5107",7.912411553
"5108",9.875356839
"5109",11.91365452
"5110",7.457763702
"5111",7.738684448
"5112",7.815930279
"5113",10.02219734
"5114",7.363481339
"5115",5.90939393
"5116",10.19873441
"5117",10.25359298
"5118",8.801802857
"5119",6.805386173
"5120",10.83289492
"5121",9.809527412
"5122",11.83393151
"5123",10.09433693
"5124",7.829723284
"5125",12.16575676
"5126",8.195217328
"5127",8.75455873
"5128",9.083002302
"5129",11.58141876
"5130",10.16907372
"5131",8.514954174
"5132",9.3577817
"5133",8.510954124
"5134",9.093920924
"5135",11.41184336
"5136",10.69731332
"5137",6.1028195
"5138",12.12971005
"5139",10.87698731
"5140",10.46378029
"5141",7.472678217
"5142",10.54727163
"5143",5.895494834
"5144",13.67184744
"5145",9.018392085
"5146",8.721118315
"5147",10.41344679
"5148",6.821442993
"5149",8.046082756
"5150",7.320199678
"5151",10.4537252
"5152",9.86980462
"5153",4.032438826
"5154",8.055403779
"5155",10.96707437
"5156",9.304634995
"5157",8.290028483
"5158",8.185744982
"5159",6.330738203
"5160",11.37931301
"5161",4.786566022
"5162",11.44256206
"5163",10.34022299
"5164",6.073244237
"5165",10.91135609
"5166",9.33173502
"5167",10.28924719
"5168",3.018212692
"5169",9.205735145
"5170",10.62343404
"5171",7.619363617
"5172",4.867667333
"5173",6.008747853
"5174",10.10439672
"5175",6.33532179
"5176",7.889638758
"5177",8.849470376
"5178",11.7695896
"5179",8.394902714
"5180",8.884876191
"5181",8.266684458
"5182",8.563821274
"5183",12.03240855
"5184",11.32601763
"5185",7.04252977
"5186",8.804282766
"5187",12.22781907
"5188",11.65627364
"5189",8.78429062
"5190",8.60771099
"5191",10.97276326
"5192",10.20346714
"5193",6.646485569
"5194",12.23207958
"5195",9.640687714
"5196",11.40329782
"5197",8.930938703
"5198",7.965556154
"5199",10.5327665
"5200",7.703256743
"5201",14.44898383
"5202",9.793961234
"5203",11.44951662
"5204",8.565463112
"5205",6.814075271
"5206",9.195568842
"5207",11.6895858
"5208",10.84003415
"5209",11.71026991
"5210",11.19056935
"5211",11.17394914
"5212",12.2664071
"5213",7.171970488
"5214",11.51554503
"5215",12.30809396
"5216",12.59085554
"5217",9.138515574
"5218",11.79759446
"5219",5.891570702
"5220",6.151962846
"5221",7.47626129
"5222",10.16001798
"5223",7.872377175
"5224",9.59376888
"5225",8.081734679
"5226",4.768794834
"5227",6.618437246
"5228",9.136927176
"5229",9.279264065
"5230",11.11346459
"5231",11.3973475
"5232",10.64629287
"5233",11.84420353
"5234",10.07838808
"5235",6.244888195
"5236",10.27335827
"5237",8.50564404
"5238",7.472819972
"5239",8.565996014
"5240",10.27292722
"5241",11.95816058
"5242",9.955099296
"5243",12.51732178
"5244",6.949357977
"5245",9.88785042
"5246",9.878979237
"5247",13.41753772
"5248",7.827732544
"5249",9.855531917
"5250",10.85914831
"5251",9.451166834
"5252",12.30089258
"5253",9.50237025
"5254",8.043087266
"5255",8.806518979
"5256",10.15341276
"5257",9.076146346
"5258",7.105117257
"5259",8.026528075
"5260",7.036301313
"5261",8.283054959
"5262",12.93454209
"5263",11.12553299
"5264",7.341754762
"5265",7.756165881
"5266",11.98205884
"5267",7.541424002
"5268",7.282290527
"5269",5.783460638
"5270",10.22419828
"5271",8.784907326
"5272",10.65553199
"5273",7.27232087
"5274",9.312935281
"5275",10.4466097
"5276",7.845064723
"5277",6.963608598
"5278",10.40556735
"5279",12.89069841
"5280",8.752553883
"5281",5.730766696
"5282",10.53560131
"5283",8.584972072
"5284",11.47590475
"5285",8.917464871
"5286",11.27592335
"5287",9.390423711
"5288",9.625311221
"5289",8.745505
"5290",11.21334294
"5291",7.735744474
"5292",9.529115983
"5293",8.932720948
"5294",7.950270246
"5295",7.462416538
"5296",11.33411005
"5297",8.321394562
"5298",7.935108163
"5299",9.958254309
"5300",11.28999549
"5301",10.01378648
"5302",12.51578428
"5303",10.14354236
"5304",8.544637618
"5305",9.733176227
"5306",12.73595261
"5307",11.47545528
"5308",6.818173241
"5309",7.73877923
"5310",10.38517853
"5311",12.18579585
"5312",12.08531572
"5313",9.88918354
"5314",8.09010985
"5315",9.941851107
"5316",9.917894415
"5317",9.065712602
"5318",13.65187578
"5319",6.963731419
"5320",10.48548899
"5321",10.24364496
"5322",8.694124211
"5323",5.988592913
"5324",7.341754762
"5325",11.63446999
"5326",14.26577488
"5327",9.053193411
"5328",10.35300984
"5329",14.11649277
"5330",6.893118994
"5331",9.910082022
"5332",8.185437029
"5333",9.117906924
"5334",8.913550087
"5335",9.095344441
"5336",5.767995078
"5337",7.394841945
"5338",11.6786852
"5339",11.19587525
"5340",7.822800743
"5341",11.20007874
"5342",9.619895415
"5343",7.260866085
"5344",8.618972077
"5345",9.323368939
"5346",8.459110411
"5347",10.12837128
"5348",4.071963376
"5349",9.702622552
"5350",8.349346393
"5351",10.93002225
"5352",9.220508247
"5353",9.356327788
"5354",7.142274335
"5355",10.71420198
"5356",8.853977703
"5357",7.887867383
"5358",10.76321982
"5359",13.31911864
"5360",7.830502179
"5361",11.35303541
"5362",7.751535793
"5363",8.42083534
"5364",9.376214349
"5365",7.436131398
"5366",10.93674296
"5367",3.459183806
"5368",7.453512974
"5369",10.59885165
"5370",10.571494
"5371",7.207095597
"5372",8.438854
"5373",7.981672198
"5374",12.7584338
"5375",9.780939547
"5376",11.84655585
"5377",9.779509575
"5378",10.80969837
"5379",9.837077988
"5380",10.100376
"5381",10.97454212
"5382",7.167206067
"5383",8.126581087
"5384",9.960249228
"5385",9.316796826
"5386",10.94195046
"5387",10.76653664
"5388",10.23201084
"5389",8.166898079
"5390",10.43295487
"5391",8.736438493
"5392",11.8683533
"5393",10.00252234
"5394",9.454587465
"5395",7.590252407
"5396",9.121850923
"5397",9.621912668
"5398",9.887508834
"5399",10.16252526
"5400",8.251359272
"5401",8.012861636
"5402",9.540168387
"5403",11.83116876
"5404",9.15612841
"5405",10.10640547
"5406",12.10192811
"5407",11.03382541
"5408",10.44739894
"5409",7.784322703
"5410",6.206229087
"5411",13.08655224
"5412",7.699620448
"5413",8.608672162
"5414",9.608070693
"5415",11.0394767
"5416",9.07794767
"5417",8.395619946
"5418",9.146932992
"5419",7.782794316
"5420",10.40491285
"5421",13.44762379
"5422",9.724511508
"5423",7.769332288
"5424",11.97285366
"5425",11.76348221
"5426",7.091262419
"5427",13.57421324
"5428",12.72024453
"5429",9.328526166
"5430",10.94361992
"5431",11.71170746
"5432",11.45392159
"5433",9.133668781
"5434",9.164509181
"5435",11.49135571
"5436",9.401376632
"5437",8.669146219
"5438",8.130187398
"5439",7.146915771
"5440",4.848748194
"5441",9.251977345
"5442",11.38337244
"5443",10.44766336
"5444",10.00302404
"5445",8.711303408
"5446",7.937125717
"5447",12.24866125
"5448",8.818524033
"5449",11.58378787
"5450",7.730608889
"5451",9.700230684
"5452",10.80762401
"5453",10.28026962
"5454",5.086145925
"5455",12.3104233
"5456",8.672179538
"5457",8.634623363
"5458",4.767216587
"5459",9.699192474
"5460",9.257172937
"5461",10.13849545
"5462",8.12693828
"5463",9.061274895
"5464",7.641666663
"5465",8.540242959
"5466",6.534626821
"5467",12.00424321
"5468",7.704260835
"5469",7.498078396
"5470",9.484090676
"5471",10.61064323
"5472",9.112083431
"5473",10.68056844
"5474",9.62782352
"5475",10.25614505
"5476",6.874713697
"5477",10.82369587
"5478",12.75377225
"5479",9.196246183
"5480",7.742085866
"5481",9.603332606
"5482",10.42308156
"5483",7.626065386
"5484",10.06372866
"5485",9.893609895
"5486",8.013880235
"5487",10.74911879
"5488",8.150152563
"5489",8.253286559
"5490",5.116596415
"5491",5.156815479
"5492",9.459903259
"5493",6.45707548
"5494",11.23337951
"5495",9.385233419
"5496",11.46868774
"5497",12.39331494
"5498",8.542237746
"5499",9.134323051
"5500",9.284418052
"5501",10.36265784
"5502",12.73083367
"5503",10.01443874
"5504",5.628305939
"5505",10.31908657
"5506",6.909838541
"5507",10.1597568
"5508",11.32379229
"5509",13.05362108
"5510",8.04007165
"5511",12.27347259
"5512",4.694796692
"5513",8.404932606
"5514",12.17772827
"5515",9.793661527
"5516",5.229338206
"5517",10.01416098
"5518",11.19560408
"5519",12.48867507
"5520",12.8872707
"5521",8.272936035
"5522",9.860500711
"5523",10.13820312
"5524",8.807852544
"5525",10.0060365
"5526",14.26838067
"5527",7.503343495
"5528",10.64308964
"5529",12.95470514
"5530",9.769912053
"5531",7.899038424
"5532",7.212927611
"5533",12.13486183
"5534",4.840471844
"5535",7.84515368
"5536",10.26567751
"5537",9.581717714
"5538",14.5492951
"5539",8.921975457
"5540",9.428405001
"5541",9.351540085
"5542",14.94401451
"5543",10.15055589
"5544",10.56686941
"5545",12.79614543
"5546",6.036864929
"5547",11.43799856
"5548",4.579226635
"5549",7.49252879
"5550",8.887652477
"5551",7.169374312
"5552",9.086657824
"5553",12.11298558
"5554",11.40425265
"5555",7.662075266
"5556",9.681649
"5557",9.606732349
"5558",10.01295701
"5559",10.98203747
"5560",11.159101
"5561",9.054735487
"5562",5.904457721
"5563",11.84770019
"5564",8.675822644
"5565",12.04704334
"5566",8.423515238
"5567",8.365948333
"5568",7.423243265
"5569",9.006093779
"5570",6.614246268
"5571",6.265488839
"5572",8.513866889
"5573",6.230305703
"5574",9.202328424
"5575",5.41210188
"5576",12.15464289
"5577",11.22419052
"5578",9.457102554
"5579",7.776863401
"5580",10.84856669
"5581",10.07722813
"5582",9.070252804
"5583",7.193538074
"5584",12.68549994
"5585",7.975053168
"5586",9.452516238
"5587",9.963992948
"5588",9.501848707
"5589",11.27389604
"5590",8.077611955
"5591",9.335685036
"5592",9.36275099
"5593",11.69854849
"5594",9.57270338
"5595",12.16385748
"5596",6.946545678
"5597",12.82674394
"5598",10.61894101
"5599",8.979988692
"5600",10.44501359
"5601",8.070308002
"5602",10.2071887
"5603",9.443339363
"5604",11.46119473
"5605",12.30280054
"5606",9.540030913
"5607",5.968175415
"5608",8.774562611
"5609",11.94310461
"5610",11.89181987
"5611",5.936405245
"5612",10.93931292
"5613",11.43033017
"5614",9.453402848
"5615",8.965697489
"5616",9.726785253
"5617",12.22502818
"5618",7.801274192
"5619",5.524459372
"5620",10.93242655
"5621",10.24275803
"5622",11.33665216
"5623",9.14215507
"5624",9.117716622
"5625",10.80415165
"5626",9.933869532
"5627",9.030453078
"5628",8.981538444
"5629",8.865593275
"5630",10.40257928
"5631",9.815552807
"5632",5.944461235
"5633",11.89762156
"5634",12.40757307
"5635",8.496412927
"5636",10.80185365
"5637",8.504954648
"5638",10.21610314
"5639",11.67834138
"5640",10.50449019
"5641",8.485084219
"5642",8.352452814
"5643",9.197818299
"5644",6.757694684
"5645",11.03403728
"5646",7.528315517
"5647",10.06409329
"5648",9.471450144
"5649",9.422951646
"5650",9.434875484
"5651",6.831853907
"5652",11.14523554
"5653",9.650873667
"5654",11.16845789
"5655",7.659626713
"5656",7.257411727
"5657",5.658898668
"5658",5.27000608
"5659",9.600503429
"5660",6.667278573
"5661",5.817032982
"5662",9.986573506
"5663",8.897264724
"5664",7.86086387
"5665",6.43566399
"5666",12.13454536
"5667",7.145178181
"5668",10.26743363
"5669",11.21327946
"5670",8.860828004
"5671",7.304984244
"5672",8.577996332
"5673",6.441410233
"5674",14.27108029
"5675",10.54240261
"5676",7.988710552
"5677",7.972225281
"5678",12.89523802
"5679",10.65289203
"5680",10.84082031
"5681",9.387852444
"5682",14.89738944
"5683",7.046928313
"5684",7.13008328
"5685",10.80225563
"5686",10.35067769
"5687",9.245402309
"5688",7.408968986
"5689",8.770078126
"5690",7.941099315
"5691",7.532257549
"5692",11.56760842
"5693",10.37714305
"5694",10.82098085
"5695",9.964114111
"5696",6.688934507
"5697",7.892969705
"5698",9.966488937
"5699",9.984102472
"5700",10.17615944
"5701",9.844761459
"5702",10.87819173
"5703",9.278312806
"5704",8.749738449
"5705",9.540550959
"5706",8.18550444
"5707",11.5433613
"5708",10.73097623
"5709",9.882696902
"5710",9.162196413
"5711",8.948600834
"5712",10.00826485
"5713",10.80795476
"5714",13.50217271
"5715",8.308374414
"5716",10.56847179
"5717",10.7605228
"5718",12.24989809
"5719",10.97418016
"5720",10.42675481
"5721",8.354162404
"5722",7.297931901
"5723",9.101227952
"5724",9.812416202
"5725",10.44906387
"5726",8.652814671
"5727",10.02474843
"5728",8.984396164
"5729",11.98734011
"5730",7.204659604
"5731",10.60642093
"5732",5.736330513
"5733",11.3769272
"5734",11.09574534
"5735",10.36628578
"5736",11.36688963
"5737",11.17910114
"5738",11.02619546
"5739",6.679918904
"5740",12.46425575
"5741",6.865743429
"5742",14.02792851
"5743",6.777961027
"5744",10.64763821
"5745",10.30364919
"5746",9.187129368
"5747",11.15552063
"5748",7.963035497
"5749",8.83060296
"5750",9.821564669
"5751",9.456311248
"5752",9.938561976
"5753",7.658117607
"5754",10.13576866
"5755",12.78935136
"5756",9.84194042
"5757",4.714712326
"5758",7.411440099
"5759",13.7844343
"5760",7.87623663
"5761",9.49625135
"5762",2.941102509
"5763",6.803722736
"5764",11.80184364
"5765",9.815560503
"5766",10.2396219
"5767",11.84920185
"5768",9.324201321
"5769",8.245974381
"5770",8.48692442
"5771",12.95254862
"5772",8.827277435
"5773",13.44568618
"5774",13.17528506
"5775",7.979597751
"5776",8.567534449
"5777",12.39601289
"5778",7.211382831
"5779",10.70310571
"5780",6.132366905
"5781",9.14912131
"5782",7.830993854
"5783",7.342471943
"5784",8.499610185
"5785",7.384168566
"5786",9.59853916
"5787",7.293582004
"5788",11.39390764
"5789",10.02637596
"5790",12.38326166
"5791",7.754242128
"5792",13.65484379
"5793",6.72552961
"5794",10.41604461
"5795",12.75506588
"5796",10.49021419
"5797",10.36440699
"5798",6.114503881
"5799",10.31637149
"5800",6.474797136
"5801",11.05274386
"5802",10.57310977
"5803",8.590120199
"5804",11.68619035
"5805",8.589112456
"5806",10.73894275
"5807",11.8270383
"5808",7.50379832
"5809",5.527564933
"5810",8.691786783
"5811",8.959881087
"5812",10.53316696
"5813",6.148675069
"5814",10.1064596
"5815",10.95978778
"5816",11.54143209
"5817",10.59239409
"5818",11.32637028
"5819",11.2832747
"5820",7.8132013
"5821",8.689361799
"5822",11.11660415
"5823",9.68882414
"5824",7.92473219
"5825",8.068418907
"5826",7.372559665
"5827",10.52824701
"5828",10.52911956
"5829",8.768567734
"5830",11.09205648
"5831",11.91641134
"5832",7.474517174
"5833",10.33887829
"5834",10.48012903
"5835",9.238929539
"5836",11.36638287
"5837",13.48585484
"5838",10.13606075
"5839",8.909939278
"5840",10.62919776
"5841",10.97694044
"5842",10.97353922
"5843",10.85424429
"5844",9.211983878
"5845",9.864723141
"5846",9.704466216
"5847",9.437639783
"5848",9.447181204
"5849",10.71733896
"5850",11.23050194
"5851",9.921964274
"5852",9.090649729
"5853",11.446726
"5854",8.397709873
"5855",10.81625718
"5856",12.43051179
"5857",6.721546527
"5858",11.70232664
"5859",9.973982436
"5860",10.26042726
"5861",13.65985176
"5862",11.4875001
"5863",10.16344572
"5864",7.23726975
"5865",9.074080742
"5866",4.342386951
"5867",8.073130946
"5868",6.179247532
"5869",12.26953112
"5870",8.536827025
"5871",7.05821815
"5872",7.562158868
"5873",9.216720576
"5874",7.036338535
"5875",9.784546333
"5876",6.699761138
"5877",7.579937557
"5878",11.4550104
"5879",7.051932142
"5880",9.671384852
"5881",5.875774953
"5882",12.26037151
"5883",9.780251877
"5884",7.726285527
"5885",8.459361098
"5886",7.91232116
"5887",8.433733228
"5888",11.91878237
"5889",8.786948899
"5890",10.1014729
"5891",8.420744848
"5892",10.76978673
"5893",9.201433125
"5894",9.156612035
"5895",10.36412859
"5896",11.18121562
"5897",5.779719436
"5898",7.99780483
"5899",8.404216436
"5900",11.37183136
"5901",6.43603169
"5902",9.248893701
"5903",7.036270853
"5904",9.08578825
"5905",9.191914115
"5906",10.26235017
"5907",8.468115211
"5908",9.362130898
"5909",6.296573214
"5910",16.02993628
"5911",5.80135339
"5912",10.90120608
"5913",9.805320336
"5914",3.587520425
"5915",7.412804512
"5916",9.923241375
"5917",9.010668966
"5918",11.43614365
"5919",8.859640691
"5920",11.13397105
"5921",10.01684117
"5922",13.08604937
"5923",12.90963298
"5924",11.94067191
"5925",10.20719114
"5926",8.922624458
"5927",9.14350865
"5928",9.731936229
"5929",4.919059121
"5930",7.983502359
"5931",11.81547187
"5932",7.273919121
"5933",12.5385853
"5934",6.756283243
"5935",8.373766214
"5936",6.451776182
"5937",5.822062267
"5938",5.778887855
"5939",7.510731792
"5940",12.81719159
"5941",11.4566448
"5942",6.273941831
"5943",11.52793882
"5944",8.353276666
"5945",8.589298092
"5946",6.879801261
"5947",12.14082288
"5948",13.50244842
"5949",10.15167516
"5950",8.050938258
"5951",9.184349456
"5952",10.84408228
"5953",6.995120934
"5954",7.392915307
"5955",8.032226421
"5956",9.863937173
"5957",8.377376127
"5958",10.79992571
"5959",7.745683389
"5960",9.215494047
"5961",9.025285532
"5962",7.954749054
"5963",12.37409457
"5964",10.6214565
"5965",10.18183413
"5966",12.30182039
"5967",10.29991757
"5968",9.125883193
"5969",9.406281754
"5970",6.37146279
"5971",10.6348418
"5972",8.459942168
"5973",10.3373954
"5974",8.300582034
"5975",8.364476316
"5976",8.345253175
"5977",12.55523749
"5978",8.876611592
"5979",8.8022665
"5980",7.206025971
"5981",10.71164395
"5982",7.523765067
"5983",9.362840824
"5984",6.043789607
"5985",5.772526175
"5986",11.72497197
"5987",8.226615036
"5988",11.80759864
"5989",6.033393938
"5990",10.639387
"5991",10.17198831
"5992",11.52393912
"5993",10.71242744
"5994",5.572320907
"5995",12.53115834
"5996",11.70858723
"5997",10.72670171
"5998",8.111443719
"5999",9.362739906
"6000",7.168587049
"6001",9.842005886
"6002",11.56965641
"6003",6.680002849
"6004",9.833289039
"6005",9.07100043
"6006",11.18718029
"6007",7.54190012
"6008",12.95920537
"6009",8.560571166
"6010",11.38665916
"6011",7.568897455
"6012",10.41333284
"6013",11.23807092
"6014",6.684904409
"6015",6.819901019
"6016",9.87260799
"6017",10.28383666
"6018",9.070344757
"6019",10.01733073
"6020",8.03548373
"6021",9.721450802
"6022",6.500585455
"6023",10.3587641
"6024",12.68422936
"6025",7.911871099
"6026",7.700045282
"6027",8.531745011
"6028",10.62531207
"6029",12.49742548
"6030",9.581250689
"6031",4.920276697
"6032",9.43986872
"6033",9.116860908
"6034",11.56611077
"6035",12.25672745
"6036",14.14377226
"6037",7.933096885
"6038",10.64209407
"6039",8.040561448
"6040",10.8228496
"6041",13.3981207
"6042",10.29218184
"6043",9.13372227
"6044",11.18982825
"6045",10.15598726
"6046",8.629581891
"6047",8.886744776
"6048",10.09974349
"6049",13.86148727
"6050",9.526054409
"6051",5.69700139
"6052",10.48604578
"6053",10.61842529
"6054",12.38832248
"6055",7.725954932
"6056",13.0937301
"6057",8.534712129
"6058",7.318083222
"6059",7.112319756
"6060",11.19292559
"6061",10.37179407
"6062",9.815199723
"6063",7.32051628
"6064",9.55506642
"6065",9.674790862
"6066",7.541563918
"6067",8.026800338
"6068",5.98785111
"6069",8.691286301
"6070",6.431932348
"6071",10.23978653
"6072",13.63360843
"6073",7.004506936
"6074",12.40236554
"6075",5.366488153
"6076",6.288379313
"6077",9.097833124
"6078",9.345671277
"6079",11.33710368
"6080",8.139569985
"6081",9.929159594
"6082",10.93166598
"6083",10.40081094
"6084",8.872402741
"6085",9.263098606
"6086",10.08267316
"6087",9.096008728
"6088",12.11538106
"6089",11.83831385
"6090",8.249157162
"6091",10.53897464
"6092",12.66376211
"6093",11.88648765
"6094",7.970218703
"6095",7.678960771
"6096",9.849243025
"6097",8.465917418
"6098",9.763833593
"6099",12.64134821
"6100",12.12396064
"6101",9.141546724
"6102",9.500305261
"6103",12.13572854
"6104",10.27245123
"6105",13.12215351
"6106",6.473908535
"6107",11.57988032
"6108",11.50578864
"6109",8.864133235
"6110",8.826573061
"6111",11.8918804
"6112",8.137952019
"6113",7.24978714
"6114",10.62432914
"6115",11.06412791
"6116",11.32570583
"6117",11.62050659
"6118",7.007146952
"6119",7.699516807
"6120",10.65690986
"6121",8.82886321
"6122",9.013906197
"6123",7.272486503
"6124",9.920635248
"6125",6.608217278
"6126",7.165599029
"6127",10.55383735
"6128",9.803019563
"6129",9.155691397
"6130",11.89244219
"6131",12.29315268
"6132",11.99958281
"6133",12.22802551
"6134",8.218277305
"6135",10.13377307
"6136",6.15176801
"6137",10.66593493
"6138",9.770548463
"6139",12.65037597
"6140",8.547392438
"6141",7.636561832
"6142",8.66087618
"6143",7.441031288
"6144",7.87442039
"6145",11.40304992
"6146",7.9342005
"6147",9.87698265
"6148",11.36945958
"6149",9.554371298
"6150",10.59057296
"6151",10.38875683
"6152",9.959931135
"6153",11.81680423
"6154",10.73759552
"6155",6.194088133
"6156",12.18617189
"6157",9.011451684
"6158",13.7667675
"6159",10.66850011
"6160",8.9540032
"6161",10.03012715
"6162",8.230486737
"6163",8.355461285
"6164",8.452555158
"6165",10.84114492
"6166",11.28055826
"6167",8.743684456
"6168",5.585814624
"6169",7.461746164
"6170",7.105393889
"6171",8.997643101
"6172",10.68369196
"6173",7.869680677
"6174",11.12985917
"6175",12.84720631
"6176",5.645784947
"6177",5.687230159
"6178",10.55776375
"6179",5.683087609
"6180",8.128939869
"6181",8.840004565
"6182",8.487830985
"6183",8.587121123
"6184",10.5665738
"6185",14.67002757
"6186",7.331183647
"6187",10.90793681
"6188",6.986041844
"6189",11.04396179
"6190",9.904598744
"6191",9.715781473
"6192",9.704977991
"6193",7.515383598
"6194",6.603195906
"6195",9.769830511
"6196",7.907406085
"6197",11.23394691
"6198",8.535875949
"6199",10.37041391
"6200",11.81170716
"6201",11.22299159
"6202",8.237308803
"6203",10.47480288
"6204",9.75284829
"6205",9.590749491
"6206",9.151606813
"6207",9.894942857
"6208",9.416737601
"6209",12.7424706
"6210",9.883141535
"6211",8.62328673
"6212",8.162247717
"6213",5.895142816
"6214",9.642227836
"6215",9.08181104
"6216",9.38864957
"6217",7.539518144
"6218",10.44051163
"6219",10.31880357
"6220",8.579373624
"6221",6.432707687
"6222",8.001893706
"6223",10.36391447
"6224",9.131104649
"6225",9.65455789
"6226",9.956990549
"6227",9.101644372
"6228",10.14891968
"6229",6.947640559
"6230",7.444116716
"6231",7.86741483
"6232",12.50155083
"6233",10.49834046
"6234",7.83479361
"6235",12.76878867
"6236",10.56129433
"6237",8.926944164
"6238",9.979760386
"6239",8.326147074
"6240",8.992846475
"6241",9.3218824
"6242",7.891168526
"6243",8.913794648
"6244",8.526628314
"6245",10.05842583
"6246",6.928684351
"6247",11.64623298
"6248",8.53526028
"6249",5.278478876
"6250",7.531607994
"6251",14.21127848
"6252",10.11270356
"6253",6.613583779
"6254",10.40764462
"6255",12.2497231
"6256",7.912736685
"6257",6.89333236
"6258",13.58102029
"6259",11.43660002
"6260",8.108597746
"6261",12.77621281
"6262",11.09053663
"6263",10.35199811
"6264",9.956636013
"6265",9.120969832
"6266",11.50288989
"6267",6.714687887
"6268",10.44099917
"6269",8.515128034
"6270",7.145009875
"6271",8.803102654
"6272",14.34069071
"6273",10.84594262
"6274",11.19933807
"6275",9.436036722
"6276",10.08526006
"6277",7.534970693
"6278",8.302934242
"6279",8.066095746
"6280",8.795989007
"6281",10.01979311
"6282",7.981162996
"6283",9.709454283
"6284",9.351193962
"6285",7.957704304
"6286",9.513211311
"6287",7.793792998
"6288",9.788628558
"6289",10.55050422
"6290",9.870343994
"6291",12.77808679
"6292",3.999185453
"6293",11.29598234
"6294",10.04511865
"6295",8.497439944
"6296",11.61574984
"6297",10.30903749
"6298",8.966528645
"6299",6.459127606
"6300",11.72093428
"6301",10.56083052
"6302",5.443677935
"6303",12.04416652
"6304",8.999592795
"6305",9.31837252
"6306",5.673709589
"6307",8.862624392
"6308",9.035376926
"6309",12.57783179
"6310",9.845345051
"6311",11.18856688
"6312",8.868457262
"6313",5.997180312
"6314",10.8023511
"6315",8.08824624
"6316",9.139159835
"6317",10.89480966
"6318",8.503963425
"6319",9.796322576
"6320",10.6448764
"6321",6.951786128
"6322",10.03261771
"6323",7.371723069
"6324",8.486056185
"6325",7.616656153
"6326",10.80999447
"6327",9.456625957
"6328",6.820945942
"6329",9.519838208
"6330",8.080931123
"6331",6.224098945
"6332",12.17227034
"6333",10.1354612
"6334",6.851984301
"6335",10.49310565
"6336",10.54927637
"6337",10.10321007
"6338",10.2412472
"6339",10.00581067
"6340",8.235360898
"6341",12.40430837
"6342",8.283222668
"6343",7.878072161
"6344",11.54693914
"6345",10.22767183
"6346",7.409218745
"6347",10.15966933
"6348",6.489707483
"6349",7.179222137
"6350",11.7168522
"6351",9.543116989
"6352",9.633690735
"6353",6.310751977
"6354",8.16335383
"6355",10.21919589
"6356",12.48048465
"6357",11.15542138
"6358",6.731904904
"6359",11.14463422
"6360",6.52857318
"6361",7.868033124
"6362",6.867025644
"6363",7.381383815
"6364",12.7484063
"6365",12.15350605
"6366",9.399273682
"6367",6.176446519
"6368",8.972506943
"6369",6.394312965
"6370",7.42976361
"6371",9.285776147
"6372",9.175929087
"6373",9.110793278
"6374",7.93390306
"6375",9.301725362
"6376",6.174719499
"6377",10.7602043
"6378",7.696086898
"6379",10.04658876
"6380",9.438082832
"6381",6.461300373
"6382",9.983189838
"6383",8.422608392
"6384",9.836199406
"6385",8.270194163
"6386",12.13185985
"6387",7.479284193
"6388",11.03453826
"6389",10.31590325
"6390",14.54852369
"6391",11.91601599
"6392",10.08923988
"6393",9.296660286
"6394",9.460822706
"6395",13.7242597
"6396",9.306351891
"6397",7.841050495
"6398",8.213890069
"6399",6.632041862
"6400",6.9000121
"6401",9.481986969
"6402",10.23231739
"6403",10.11707872
"6404",10.43286579
"6405",7.453241815
"6406",8.614153641
"6407",13.46734621
"6408",8.368855814
"6409",7.905111582
"6410",9.580882158
"6411",9.544765984
"6412",9.697973848
"6413",9.999210446
"6414",12.63566632
"6415",10.68345737
"6416",10.3058359
"6417",9.995403224
"6418",10.98366771
"6419",10.59718289
"6420",6.918958454
"6421",7.565478053
"6422",8.317021107
"6423",9.102805936
"6424",9.724643375
"6425",10.81344277
"6426",7.332466299
"6427",8.492454068
"6428",8.908950817
"6429",10.27246818
"6430",4.21028114
"6431",10.49641632
"6432",10.05469474
"6433",9.838266146
"6434",8.384812685
"6435",6.905966198
"6436",8.401753581
"6437",9.915794215
"6438",8.500136235
"6439",12.86242425
"6440",9.843277435
"6441",8.407419373
"6442",8.817581494
"6443",11.96485766
"6444",11.09754162
"6445",10.78263794
"6446",9.6581497
"6447",9.725614777
"6448",11.66197805
"6449",6.136952506
"6450",5.535009804
"6451",10.89037373
"6452",6.805284328
"6453",10.44763648
"6454",11.07113579
"6455",12.38851592
"6456",7.759654329
"6457",8.810254576
"6458",8.813960154
"6459",7.813343803
"6460",10.99402344
"6461",5.028722293
"6462",5.328750597
"6463",7.748555065
"6464",13.52405462
"6465",11.69285511
"6466",9.054179002
"6467",9.9334121
"6468",7.0184227
"6469",7.329432561
"6470",10.60766023
"6471",11.3672962
"6472",9.883708949
"6473",9.4438926
"6474",8.598745165
